location,year,deaths,incidence,region,"medical doctors per 10,000","nurses and midwifes per 10,000","pharmacists per 10,000","dentists per 10,000",composite_score,rank
Syrian Arab Republic,2004,0.9310454984369214,0.7947000862443748,Eastern Mediterranean,0.19851471008283347,0.1107973645287078,0.3385365853658537,0.6864197530864198,0.45522674391157536,39.0
Poland,2004,0.5683909978503594,0.895747842997662,Europe,0.3240502713510426,0.3561247814979158,0.28536585365853656,0.3037037037037037,0.44472371642321307,40.0
Romania,2004,0.4245904872420422,0.9071695175054473,Europe,0.31819480148528995,0.3669490385908296,0.1951219512195122,0.36378600823045265,0.44437352945807307,41.0
Georgia,2004,0.4243887145246321,0.9820230414080134,Europe,0.5624107397886319,0.27746403119537444,0.04487804878048781,0.25761316872427986,0.4439308366232628,42.0
Russian Federation,2004,0.20755392781463544,0.7211844143328565,Europe,0.6738074835761211,0.4638295011429339,0.031219512195121955,0.23950617283950615,0.43847814593343903,43.0
Netherlands,2004,0.6315072197482334,0.6723247014701224,Europe,0.37175092830619827,0.536304961678096,0.08585365853658537,0.3308641975308642,0.42883076219953853,44.0
Kyrgyzstan,2004,0.7012353977250473,0.9884260158557406,Europe,0.35104255926878036,0.41535565416162423,0.012195121951219513,0.16707818930041152,0.41865076651768346,45.0
North Macedonia,2004,0.546076208414317,0.9007958168488868,Europe,0.30419880034275926,0.2198467123840258,0.0751219512195122,0.4469135802469136,0.4166572224522839,46.0
Republic of Moldova,2004,0.4614590519413998,0.803234240847642,Europe,0.31776635247072266,0.3446282102998521,0.19560975609756098,0.2847736625514403,0.40236223274280264,47.0
Cyprus,2004,0.7209993262761408,0.7149529240742967,Europe,0.2679234504427307,0.20021514051364797,0.0697560975609756,0.562962962962963,0.4000775882866491,48.0
United Arab Emirates,2004,1.0,0.8766900184766864,Eastern Mediterranean,0.24850042844901457,0.1927524539464838,0.2209756097560976,0.2748971193415638,0.39270558609140443,49.0
Turkmenistan,2004,0.7091863642674113,0.939446755689138,Europe,0.3508997429305913,0.3194836627672448,0.09707317073170732,0.12757201646090535,0.39136058731179113,50.0
Cook Islands,2004,0.7339335899809906,0.5672805478397549,Western Pacific,0.18608968866038275,0.3419389538792523,0.06487804878048781,0.5440329218106996,0.37993635364435235,51.0
Republic of Korea,2004,0.8329539933616633,0.7231213925767028,Western Pacific,0.22207940588403313,0.245125722737663,0.3053658536585366,0.2938271604938272,0.3771673146914002,52.0
Armenia,2004,0.6537446907508294,0.8656174465784785,Europe,0.3457583547557841,0.3102057281161758,0.014146341463414633,0.19176954732510287,0.3749695849131203,53.0
Colombia,2004,0.8541315674923057,0.5426287676345412,Americas,0.19551556698086262,0.02850611805835686,0.03658536585365854,0.7580246913580247,0.3598103635150992,54.0
Singapore,2004,0.9034296499530614,0.7225727768909604,Western Pacific,0.21908026278206227,0.2971628344762673,0.15073170731707317,0.2411522633744856,0.35750468641154476,55.0
Oman,2004,0.9434952140446013,0.8585431580376345,Eastern Mediterranean,0.2267923450442731,0.23026758101384964,0.14146341463414633,0.14156378600823044,0.3500158082866155,56.0
Bosnia and Herzegovina,2004,0.651003520162031,0.9200106517387542,Europe,0.19280205655526994,0.27968266774236916,0.04341463414634147,0.14238683127572016,0.34250821989941754,57.0
Tajikistan,2004,0.7863382919408289,0.9035822673613085,Europe,0.2702085118537561,0.21836762135269597,0.05560975609756097,0.1168724279835391,0.3421738335912034,58.0
Philippines,2004,0.8210224353280603,0.4385101141550116,Western Pacific,0.1519565838331905,0.26516068307113083,0.2804878048780488,0.4362139917695473,0.33901673964146134,59.0
Seychelles,2004,0.6974960861815832,0.7081383987562413,Africa,0.19280205655526994,0.46900631975258833,0.027804878048780485,0.12016460905349795,0.33440455746131187,60.0
Libya,2004,0.8926123386499929,0.8043116024832644,Eastern Mediterranean,0.17280776920879748,0.30402043834879655,0.09609756097560976,0.12098765432098765,0.33161747528497976,61.0
Brunei Darussalam,2004,0.9434679123164629,0.6855989636802291,Western Pacific,0.18423307626392457,0.3524942853301062,0.05658536585365853,0.1580246913580247,0.3251438472859038,62.0
Tunisia,2004,0.830037033581156,0.8251365236586147,Eastern Mediterranean,0.1840902599257355,0.1744655102864058,0.13317073170731708,0.16954732510288065,0.32434413618875413,63.0
Nauru,2004,0.49774313642318246,0.511591068673594,Western Pacific,0.138246215367038,0.4051364797633454,0.4829268292682927,0.08065843621399177,0.31544633074522344,64.0
Saint Vincent and the Grenadines,2004,0.7241818027291756,0.6716042675965137,Americas,0.12467866323907455,0.28613688315180846,0.15560975609756098,0.09382716049382717,0.2875389694159538,65.0
Mauritius,2004,0.7422215329686372,0.6838454873411346,Africa,0.1458154812910597,0.23342745730805434,0.11170731707317073,0.1094650205761317,0.28134370589122804,66.0
Turkey,2004,0.8476078423424214,0.5956558825846254,Europe,0.19908597543558984,0.10239343821433373,0.16097560975609757,0.21399176954732507,0.28043158552647784,67.0
Maldives,2004,0.9062618863544714,0.6060172685540919,South-East Asia,0.13996001142530703,0.18340728788489982,0.3902439024390244,0.02633744855967078,0.2785315934904907,68.0
Iran (Islamic Republic of),2004,0.8815594194576226,0.7972858825796711,Eastern Mediterranean,0.1203941730934019,0.07785397337636142,0.06682926829268293,0.12427983539094652,0.26895526688914934,69.0
Malaysia,2004,0.875776916702331,0.7027502399704846,Western Pacific,0.09997143673236218,0.145623235175474,0.06780487804878048,0.08230452674897121,0.2507322768988874,70.0
Morocco,2004,0.7760859483466629,0.6415360173824753,Eastern Mediterranean,0.07312196515281348,0.04033884630899555,0.1175609756097561,0.08395061728395063,0.21446842112754447,71.0
Sri Lanka,2004,0.6757573455366771,0.6474953853758949,South-East Asia,0.07140816909454442,0.09694769396261932,0.021951219512195124,0.030452674897119343,0.1987341182297125,72.0
Bhutan,2004,0.777903470104733,0.6504792473619383,South-East Asia,0.022707797772065125,0.0389942180986957,0.005365853658536586,0.011522633744855966,0.17499269782267768,73.0
Thailand,2004,0.7296683290241908,0.4834158071199721,South-East Asia,0.038131962296486716,0.08511496571198063,0.05512195121951219,0.05102880658436214,0.167922119986678,74.0
Eswatini,2004,0.0,0.33433830616335025,Africa,0.019565838331905172,0.41347317466720446,0.020975609756097562,0.012345679012345678,0.16334165059920527,75.0
Sudan,2004,0.6462831910887059,0.5472210651724527,Eastern Mediterranean,0.032133676092544985,0.05506252521177894,0.021463414634146343,0.01810699588477366,0.15827425154388963,76.0
Yemen,2004,0.7098421820359117,0.5343557612632281,Eastern Mediterranean,0.040417023707512136,0.02756487831114696,0.02048780487804878,0.01728395061728395,0.15353876027672567,77.0
Nepal,2004,0.7458762621561354,0.5647557716875125,South-East Asia,0.026421022564981432,0.016337232755143198,0.004878048780487806,0.006584362139917695,0.1513973729591441,78.0
Gabon,2004,0.5383909683575839,0.28240519415018217,Africa,0.036560982576406734,0.3063063063063063,0.011219512195121953,0.007407407407407408,0.15105912984573866,79.0
Namibia,2004,0.3674441712482327,0.3614768944956208,Africa,0.040845472722079404,0.19846712384025816,0.04878048780487805,0.033744855967078186,0.1497559639096627,80.0
Pakistan,2004,0.6564876998147373,0.40041529183549307,Eastern Mediterranean,0.09383033419023137,0.01391690197660347,0.022926829268292682,0.030452674897119343,0.13547934154332625,81.0
Mauritania,2004,0.694441958408142,0.4321825485703028,Africa,0.012425021422450729,0.03011967191071668,0.010731707317073172,0.012345679012345678,0.1251729073436069,82.0
Botswana,2004,0.3243212862189023,0.2920488168774533,Africa,0.053413310482719224,0.16256555062525213,0.038048780487804884,0.016460905349794237,0.12380629232901752,83.0
Djibouti,2004,0.660421291361087,0.39413173025297366,Eastern Mediterranean,0.019137389317337907,0.00981578593518892,0.010731707317073172,0.00905349794238683,0.11258063573669072,84.0
Senegal,2004,0.6132076881653635,0.41344231300326784,Africa,0.0045701228220508434,0.005916364125319349,0.002926829268292683,0.00411522633744856,0.10892465958259341,85.0
Comoros,2004,0.6596666759843572,0.28032280805946974,Africa,0.025135675521279637,0.05385235982250908,0.012682926829268294,0.023045267489711932,0.10354871360336403,86.0
Angola,2004,0.42618494025314213,0.32777653887975067,Africa,0.005855469865752643,0.0525749630227242,0.023902439024390244,0.00905349794238683,0.09883152813685522,87.0
South Africa,2004,0.24410373301286903,0.07653237415164815,Africa,0.09840045701228221,0.03415355654161624,0.11073170731707317,0.09300411522633745,0.08629321627626316,88.0
Benin,2004,0.507607708825686,0.2570901993440122,Africa,0.0022850614110254217,0.033481242436466316,0.00048780487804878054,0.0,0.07777314561965974,89.0
Eritrea,2004,0.5960665532990865,0.20712243208531844,Africa,0.004712939160239933,0.05055802070727443,0.003414634146341464,0.00411522633744856,0.07637459273776538,90.0
Equatorial Guinea,2004,0.6234069984818087,0.21620533579718937,Africa,0.021136818051985147,0.00598359553583434,0.006341463414634147,0.00411522633744856,0.07340660173846891,91.0
Mozambique,2004,0.32280310174828697,0.28755328873819064,Africa,0.0005712653527563554,0.007798843619739138,0.00048780487804878054,0.0,0.07136646323249746,92.0
Mali,2004,0.3346476859516333,0.2006412315194448,Africa,0.004712939160239933,0.02850611805835686,0.013170731707317074,0.0016460905349794238,0.06158100680632178,93.0
Madagascar,2004,0.5957138463584251,0.1613179506802671,Africa,0.018137674950014282,0.004101116041414547,0.0,0.006584362139917695,0.060110794311446704,94.0
Sierra Leone,2004,0.24268168175714377,0.24390621391141298,Africa,0.0012853470437018,0.0009412397472098929,0.007804878048780489,0.0,0.05933917827331612,95.0
Togo,2004,0.5186585325641888,0.17880616987934905,Africa,0.002999143101970866,0.008605620545919051,0.004390243902439024,0.0016460905349794238,0.058274984709386,96.0
Burkina Faso,2004,0.3268252955402935,0.15250646866527506,Africa,0.004284490145672665,0.01842140648110797,0.008292682926829269,0.0024691358024691358,0.048968668963570425,97.0
Liberia,2004,0.43254091169368225,0.10366892527245386,Africa,0.0015709797200799775,0.007798843619739138,0.004390243902439024,0.0,0.03921901753775506,98.0
Chad,2004,0.2496063502438166,0.11775238933846088,Africa,0.001856612396458155,0.002689256420599702,0.0014634146341463415,0.0,0.033915117633314,99.0
Uganda,2004,0.4120085743496932,-2.220446049250313e-16,Africa,0.008426163953156242,0.032741696920801394,0.0039024390243902443,0.0024691358024691358,0.024726590221702028,100.0
Niger,2004,0.3182445749446219,0.06296199145946191,Africa,0.0,0.0,0.0009756097560975611,0.0,0.024454056059496625,101.0
Central African Republic,2004,0.06676580524876219,0.0025011110306130124,Africa,0.008140531276778065,0.011631034019093718,0.0019512195121951222,0.0,0.007236442303402139,102.0
Iceland,2005,0.7125907164313016,0.7131670602410218,Europe,0.5069236259814418,0.9498583382750212,0.5231416549789621,0.795417348608838,0.7161236105692876,1.0
Norway,2005,0.5237393752869848,0.6714436403320201,Europe,0.49992862241256253,0.9999999999999998,0.24544179523141654,0.688216039279869,0.6406896981677672,2.0
Denmark,2005,0.43771041235846564,0.7025602292323505,Europe,0.7781584582441113,0.6864993081636687,0.2155212716222534,0.6996726677577741,0.6226598018577333,3.0
Greece,2005,0.5012224609544165,0.711517877292962,Europe,0.713490364025696,0.21295381168873953,0.4076671341748481,0.9999999999999999,0.6090884824861608,4.0
Sweden,2005,0.4449216846407712,0.7144834413601306,Europe,0.4843683083511777,0.716281214996376,0.3581112669471716,0.6710310965630115,0.5849579519979887,5.0
Qatar,2005,0.9592040874702349,0.864312802493778,Eastern Mediterranean,0.36316916488222706,0.3674639256770112,0.6231884057971014,0.6824877250409165,0.5828435357171915,6.0
Finland,2005,0.5093886436310419,0.7171121473826949,Europe,0.5157744468236974,0.5951110232588784,0.4661056568489949,0.6358428805237316,0.5771148284682395,7.0
Ireland,2005,0.6847977450633349,0.6757601685949137,Europe,0.4953604568165596,0.7834222837187849,0.4277699859747546,0.45662847790507355,0.5766560834193412,8.0
Luxembourg,2005,0.5967925813523706,0.6937946342330898,Europe,0.3563169164882227,0.7218817948211107,0.3277232351566152,0.648936170212766,0.5607980765512383,9.0
Switzerland,2005,0.5881429705516026,0.7094296954156492,Europe,0.5251962883654533,0.8295447058048361,0.28237494156147736,0.41325695581014726,0.5579024754600651,10.0
Belgium,2005,0.47083629355579115,0.6858434851711328,Europe,0.4011420413990008,0.6016340515253342,0.5301542776998598,0.5990180032733223,0.5488971358371709,11.0
Malta,2005,0.6203612474245344,0.7436869778200266,Europe,0.4772305496074233,0.3517823021677538,1.0,0.3846153846153845,0.543931091000598,12.0
France,2005,0.5651129063474758,0.6591297998074306,Europe,0.4785153461812992,0.4815180865783752,0.5362318840579711,0.5769230769230769,0.5383728806927274,13.0
Germany,2005,0.4496254313714212,0.697527046555579,Europe,0.4785153461812992,0.6011069381300651,0.2739597942964002,0.632569558101473,0.5356414936273478,14.0
Czechia,2005,0.4107144065601399,0.9187097077511748,Europe,0.49650249821556036,0.5365355472095934,0.26180458158017766,0.5482815057283142,0.5253124592541295,15.0
Israel,2005,0.7735977369737519,0.6041681611013623,Europe,0.5089221984296931,0.34730183830796596,0.3127629733520337,0.6833060556464811,0.5191595079086753,16.0
Estonia,2005,0.2518856122786769,0.799432209095868,Europe,0.43982869379015,0.4114778941819858,0.2931276297335203,0.7168576104746317,0.5036772533430884,17.0
Lithuania,2005,0.22107322935420637,0.7657393482238635,Europe,0.5224839400428266,0.47901429795084666,0.3375409069658719,0.5818330605564648,0.5034543664494634,18.0
Jordan,2005,0.9147233469773862,0.9042708154277028,Eastern Mediterranean,0.29693076374018557,0.16834684061408708,0.5507246376811594,0.5679214402618658,0.48872592273684984,19.0
Australia,2005,0.69300609579019,0.6077457603693794,Western Pacific,0.3858672376873662,0.6175133425578175,0.34315100514259,0.4042553191489361,0.48613362244895286,20.0
Italy,2005,0.47706528216656197,0.7705722866510683,Europe,0.5176302640970735,0.31982605257956115,0.3992519869097709,0.48772504091653024,0.4753596039500876,21.0
Ukraine,2005,1.1102230246251565e-16,0.7426429611637229,Europe,1.0000000000000002,0.4091058839032746,0.01168770453482936,0.37152209492635013,0.4681613843827624,22.0
Austria,2005,0.5135160715514188,0.6241986666185226,Europe,0.6119914346895075,0.38624234038347494,0.2884525479195886,0.41898527004909975,0.4636121632891237,23.0
Slovenia,2005,0.5174802702817407,0.9018728818598478,Europe,0.32676659528907925,0.4734137181261118,0.2085086489013558,0.4893617021276595,0.4621949518253751,24.0
Croatia,2005,0.3421480066522924,0.9217751305582416,Europe,0.35860099928622413,0.3288528694735455,0.26881720430107525,0.6088379705400981,0.4612328338999341,25.0
Andorra,2005,0.7542574192021062,0.7226469995277653,Europe,0.4616702355460386,0.20438821901561569,0.4347826086956522,0.48445171849427165,0.4600738888755487,26.0
Kazakhstan,2005,0.40726909983247195,0.8865007218716873,Europe,0.4875089221984297,0.41523357712327863,0.4576905095839177,0.2659574468085106,0.45369399494550117,27.0
Slovakia,2005,0.45836951773316026,0.9095157084811081,Europe,0.4245538900785154,0.39507148975423334,0.2337540906965872,0.4427168576104745,0.45325637764964893,28.0
Azerbaijan,2005,0.6394785694954128,0.9872776448748002,Europe,0.499072091363312,0.5172959082822691,0.09443665264142123,0.22585924713584285,0.4482454082923255,29.0
Belarus,2005,0.13450120698043688,0.7863549243842914,Europe,0.46609564596716635,0.6323384067997626,0.1402524544179523,0.3837970540098199,0.44633779251698186,30.0
Uzbekistan,2005,0.7259200060851936,1.0,Europe,0.37344753747323345,0.703301047637873,0.014492753623188406,0.15957446808510636,0.44549677149705424,31.0
Spain,2005,0.5490329950360872,0.7358540567559886,Europe,0.49393290506780874,0.2734400737958753,0.39831697054698456,0.4108019639934533,0.4439173018736699,32.0
Portugal,2005,0.48309008001833986,0.7668350040350971,Europe,0.49122055674518206,0.2800289912367398,0.2552594670406732,0.48363338788870697,0.43981936728495935,33.0
Syrian Arab Republic,2005,0.9201272345653339,0.7946859954022086,Eastern Mediterranean,0.2055674518201285,0.09909731831060156,0.3286582515194016,0.6824877250409165,0.43830892501696933,34.0
New Zealand,2005,0.680254873909665,0.5421449346736795,Western Pacific,0.2917915774446824,0.6175792317322263,0.31510051425899954,0.3224222585924713,0.4351583198901933,35.0
Latvia,2005,0.13077205451831675,0.7857874626574132,Europe,0.4137044967880086,0.3208143901956908,0.2669471715755026,0.5171849427168576,0.41577903371523395,36.0
Hungary,2005,0.20956360565676968,0.9236446732851075,Europe,0.3891506067094933,0.3837385517559465,0.2468443197755961,0.364975450081833,0.4080976267473986,37.0
